Tournament,Stage,Match Type,Map,Agent,Pick Rate
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),All Maps,jett,25%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),All Maps,breach,25%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),All Maps,astra,13%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),All Maps,reyna,13%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),All Maps,kayo,13%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),All Maps,neon,13%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),All Maps,iso,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),All Maps,phoenix,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),All Maps,harbor,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),All Maps,gekko,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),All Maps,sage,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),All Maps,deadlock,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),All Maps,clove,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),All Maps,chamber,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),All Maps,yoru,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,sova,100%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,raze,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,omen,100%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,killjoy,100%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,viper,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,cypher,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,brimstone,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,skye,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,fade,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,jett,100%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,breach,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,astra,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,reyna,50%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,kayo,50%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,neon,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,iso,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,phoenix,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,harbor,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,gekko,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,sage,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,deadlock,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,clove,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,chamber,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,yoru,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,sova,50%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,raze,100%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,omen,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,killjoy,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,viper,100%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,cypher,50%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,brimstone,100%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,skye,100%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,fade,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,jett,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,breach,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,astra,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,reyna,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,kayo,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,neon,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,iso,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,phoenix,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,harbor,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,gekko,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,sage,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,deadlock,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,clove,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,chamber,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,yoru,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,sova,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,raze,100%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,omen,50%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,killjoy,100%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,viper,100%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,cypher,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,brimstone,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,skye,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,fade,100%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,jett,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,breach,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,astra,50%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,reyna,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,kayo,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,neon,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,iso,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,phoenix,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,harbor,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,gekko,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,sage,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,deadlock,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,clove,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,chamber,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,yoru,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,sova,100%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,raze,50%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,omen,100%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,killjoy,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,viper,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,cypher,100%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,brimstone,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,skye,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,fade,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,jett,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,breach,100%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,astra,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,reyna,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,kayo,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,neon,50%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,iso,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,phoenix,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,harbor,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,gekko,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,sage,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,deadlock,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,clove,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,chamber,0%
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,yoru,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),All Maps,viper,83%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),All Maps,skye,67%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),All Maps,raze,67%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),All Maps,cypher,50%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),All Maps,jett,50%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),All Maps,brimstone,33%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),All Maps,sova,33%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),All Maps,killjoy,33%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),All Maps,astra,17%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),All Maps,omen,17%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),All Maps,gekko,17%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),All Maps,harbor,17%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),All Maps,breach,17%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),All Maps,sage,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),All Maps,reyna,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),All Maps,kayo,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),All Maps,phoenix,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),All Maps,neon,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),All Maps,iso,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),All Maps,fade,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),All Maps,deadlock,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),All Maps,clove,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),All Maps,chamber,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),All Maps,yoru,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Bind,viper,100%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Bind,skye,100%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Bind,raze,100%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Bind,cypher,100%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Bind,jett,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Bind,brimstone,100%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Bind,sova,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Bind,killjoy,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Bind,astra,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Bind,omen,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Bind,gekko,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Bind,harbor,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Bind,breach,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Bind,sage,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Bind,reyna,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Bind,kayo,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Bind,phoenix,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Bind,neon,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Bind,iso,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Bind,fade,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Bind,deadlock,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Bind,clove,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Bind,chamber,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Bind,yoru,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,viper,100%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,skye,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,raze,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,cypher,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,jett,100%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,brimstone,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,sova,100%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,killjoy,100%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,astra,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,omen,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,gekko,50%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,harbor,50%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,breach,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,sage,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,reyna,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,kayo,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,phoenix,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,neon,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,iso,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,fade,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,deadlock,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,clove,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,chamber,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,yoru,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Split,viper,50%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Split,skye,100%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Split,raze,100%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Split,cypher,50%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Split,jett,50%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Split,brimstone,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Split,sova,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Split,killjoy,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Split,astra,50%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Split,omen,50%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Split,gekko,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Split,harbor,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Split,breach,50%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Split,sage,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Split,reyna,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Split,kayo,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Split,phoenix,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Split,neon,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Split,iso,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Split,fade,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Split,deadlock,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Split,clove,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Split,chamber,0%
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Split,yoru,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),All Maps,viper,75%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),All Maps,sova,75%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),All Maps,raze,75%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),All Maps,omen,50%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),All Maps,cypher,50%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),All Maps,harbor,50%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),All Maps,killjoy,50%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),All Maps,kayo,25%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),All Maps,jett,25%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),All Maps,breach,25%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),All Maps,skye,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),All Maps,sage,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),All Maps,reyna,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),All Maps,phoenix,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),All Maps,astra,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),All Maps,neon,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),All Maps,iso,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),All Maps,gekko,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),All Maps,fade,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),All Maps,deadlock,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),All Maps,clove,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),All Maps,chamber,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),All Maps,brimstone,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),All Maps,yoru,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Icebox,viper,100%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Icebox,sova,50%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Icebox,raze,50%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Icebox,omen,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Icebox,cypher,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Icebox,harbor,100%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Icebox,killjoy,100%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Icebox,kayo,50%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Icebox,jett,50%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Icebox,breach,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Icebox,skye,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Icebox,sage,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Icebox,reyna,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Icebox,phoenix,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Icebox,astra,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Icebox,neon,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Icebox,iso,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Icebox,gekko,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Icebox,fade,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Icebox,deadlock,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Icebox,clove,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Icebox,chamber,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Icebox,brimstone,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Icebox,yoru,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Sunset,viper,50%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Sunset,sova,100%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Sunset,raze,100%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Sunset,omen,100%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Sunset,cypher,100%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Sunset,harbor,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Sunset,killjoy,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Sunset,kayo,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Sunset,jett,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Sunset,breach,50%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Sunset,skye,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Sunset,sage,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Sunset,reyna,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Sunset,phoenix,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Sunset,astra,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Sunset,neon,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Sunset,iso,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Sunset,gekko,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Sunset,fade,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Sunset,deadlock,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Sunset,clove,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Sunset,chamber,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Sunset,brimstone,0%
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),Sunset,yoru,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),All Maps,viper,100%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),All Maps,raze,67%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),All Maps,killjoy,67%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),All Maps,sova,50%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),All Maps,brimstone,33%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),All Maps,skye,33%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),All Maps,fade,33%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),All Maps,harbor,33%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),All Maps,jett,33%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),All Maps,astra,17%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),All Maps,omen,17%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),All Maps,cypher,17%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),All Maps,sage,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),All Maps,reyna,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),All Maps,phoenix,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),All Maps,kayo,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),All Maps,neon,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),All Maps,breach,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),All Maps,iso,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),All Maps,gekko,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),All Maps,deadlock,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),All Maps,clove,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),All Maps,chamber,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),All Maps,yoru,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Bind,viper,100%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Bind,raze,100%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Bind,killjoy,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Bind,sova,50%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Bind,brimstone,100%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Bind,skye,100%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Bind,fade,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Bind,harbor,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Bind,jett,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Bind,astra,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Bind,omen,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Bind,cypher,50%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Bind,sage,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Bind,reyna,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Bind,phoenix,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Bind,kayo,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Bind,neon,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Bind,breach,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Bind,iso,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Bind,gekko,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Bind,deadlock,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Bind,clove,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Bind,chamber,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Bind,yoru,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Icebox,viper,100%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Icebox,raze,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Icebox,killjoy,100%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Icebox,sova,100%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Icebox,brimstone,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Icebox,skye,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Icebox,fade,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Icebox,harbor,100%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Icebox,jett,100%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Icebox,astra,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Icebox,omen,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Icebox,cypher,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Icebox,sage,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Icebox,reyna,0%
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Icebox,phoenix,0%
